country,lat,lon,name
ES,42.2236,-8.7636,Praia do Carril
ES,42.2244,-8.7708,Praia da Mourisca
ES,42.2244,-8.7689,Praia do Cocho
ES,42.225,-8.7555,Praia das Viúvas
ES,42.2253,-8.7558,Praia do Adro
ES,42.2254,-8.755,Praia da Ribeira de Santa Ana
ES,42.2257,-8.7546,Praia de Bouzas
ES,42.226,-8.7543,Praia do Entrante
ES,42.2262,-8.7542,Praia do Portiño de Bouzas
ES,42.2267,-8.8989,A Area do Almacén
ES,42.2271,-8.8977,A Area Pequena
ES,42.2273,-8.8966,A Area do Muxieiro
ES,42.2311,-8.9004,A Area das Figueiras
ES,42.2324,-8.9012,A Area do Arco do Engado
ES,42.235,-8.9002,Area das Margaridas
ES,42.237,-8.9012,A Area das Margaridas
ES,42.2386,-8.9022,A Area da Cantareira
ES,42.2397,3.2249,Platja de la Murtra
ES,42.2402,3.2072,Platja de Almadrava
ES,42.2409,3.1297,Platja d'Empuriabrava
ES,42.2436,3.1986,Platja de Bonifaci
ES,42.2439,3.2262,Platja de la Rostella
ES,42.2452,3.2467,Platja de la Llumenera
ES,42.2466,3.2527,Platja del Canadell
ES,42.2467,3.1966,Platja de Canyelles Petites
ES,42.2475,3.1344,Platja Petita
ES,42.2475,3.1946,
ES,42.2479,-8.7937,Praíña das Vellas
ES,42.2479,-8.7921,Praia da Ribeira do Medio
ES,42.2492,-8.7909,Praia da Congorza
ES,42.2493,3.2267,Platja del Calis
ES,42.2496,3.244,Platja de la Pelosa
ES,42.2497,-8.7949,Praia de Areamilla
ES,42.25,3.2428,
ES,42.2503,3.1819,Platja dels Palangrers
ES,42.2504,-8.7985,Praia de Entremuíños
ES,42.2507,-8.8714,Praia das Margaridas
ES,42.2507,-8.8704,Praíña da Chabola
ES,42.251,3.2282,Platja de Montjoi
ES,42.251,3.2391,Platja de Calitjàs
ES,42.2514,-8.8668,Praia de Melide
ES,42.2516,-8.8282,Praia dos Castros
ES,42.2517,-8.8011,Praíña do Anguieiro
ES,42.2525,-8.8315,Praíña do Cagallón
ES,42.2525,-8.7881,Praia da Bouciña
ES,42.2528,3.1413,la Rubina
ES,42.2528,3.2539,Platja de Jóncols
ES,42.2529,3.2577,
ES,42.2533,-8.8323,A Area das Patas
ES,42.2534,-8.7052,Praia da Manquiña
ES,42.2539,-8.8224,A Area das Moscas
ES,42.2541,-8.8339,Praíña das Eiras
ES,42.2547,-8.7063,Praia da Fábrica
ES,42.2548,-8.8212,Praia de Temperán
ES,42.255,3.2788,Platja de sa Figuera
ES,42.2553,-8.7884,Praia do Salgueirón
ES,42.2554,-8.7054,Praia da Lagoa
ES,42.2558,-8.819,Praíña do Outeiro da Vela
ES,42.2567,-8.8693,Praíña dos Tres Buracos
ES,42.2567,-8.8094,Praia do Porto
ES,42.2572,-8.6925,Praia do Pilón
ES,42.2572,-8.6909,Praia de Ríos
ES,42.2576,-8.8379,Praia da Folla de Nerga
ES,42.2579,-8.6944,Praia da Area de Ríos
ES,42.2584,-8.8105,Praia de Santa Marta
ES,42.2584,3.1491,la Rubina
ES,42.2587,-8.8678,A Area dos Fenos
ES,42.2589,-8.7033,Cala do Faro
ES,42.259,-8.7636,Praia dos Alemáns
ES,42.2591,-8.8424,A Praia Nova
ES,42.2596,-8.8138,Praia de Liméns
ES,42.2596,3.1781,Platja de la Punta
ES,42.2597,-8.767,As Areas Gordas
ES,42.2597,-8.7005,Praia do Areíño
ES,42.2599,-8.8449,Praia de Area Meán
ES,42.2599,-8.6982,Praia da Punta
ES,42.26,-8.7614,A Praia Pequena da Cova da Lontra
ES,42.2602,-8.761,Praia da Cova da Lontra
ES,42.2606,-8.8479,Praia do Preguntouro
ES,42.2611,-8.8523,Praia de Barra
ES,42.2611,3.1535,Platja de Sant Margarida
ES,42.2614,-8.7711,Praia de Rodeira
ES,42.262,-8.7593,Praia do Canaval
ES,42.2626,-8.7578,Praíña de Debaixo da Costa
ES,42.2628,-8.7837,Praia do Sinal
ES,42.2628,-8.6823,
ES,42.263,-8.7563,A Regueira
ES,42.263,3.1723,Platja Nova
ES,42.2633,-8.7781,Praia do Forte
ES,42.2633,-8.7549,A Ribeira de Ramil
ES,42.2633,-8.681,Praia do Mende
ES,42.2634,-8.7794,Praia da Ribeira do Secadouro
ES,42.2637,3.1597,Platja del Saltar
ES,42.264,-8.6788,Praia da Suacasa
ES,42.2642,-8.7541,Ribeiriña Pequena
ES,42.2646,-8.6763,Praia de Arealonga
ES,42.2647,3.1663,Platja del Rastell
ES,42.2651,-8.7531,Praia do Niño do Corvo
ES,42.2656,-8.7522,Praia do Portiño
ES,42.2664,-8.7529,Praia do Porto
ES,42.267,-8.7523,Praia de Mateu Vázquez
ES,42.2674,-8.7512,Praia da Videira
ES,42.2684,-8.7495,Praíña da Mona
ES,42.2685,-8.863,A Area da Base de Ariños
ES,42.2688,-8.7488,Praia da Pociña
ES,42.2691,-8.6733,Praia de Penedos
ES,42.2693,-8.7463,Praia do Río da Ribeira
ES,42.2698,-8.7448,Praia das Cortes
ES,42.2699,-8.7441,As Arribas
ES,42.2702,3.2828,Platja de sa Sabolla
ES,42.2707,-8.7412,Praia do Con
ES,42.2711,-8.6715,Praíña do Cubillón
ES,42.2716,-8.7402,Praia de Miranda
ES,42.2732,-8.7397,Praia do Cristo
ES,42.275,-8.7363,Praia da Mosqueira
ES,42.2761,-8.8219,Praia de Vilariño
ES,42.2765,-8.8257,Praia do Cagallón
ES,42.2767,-8.826,Praíña do Peirao
ES,42.2767,-8.7109,Praia do Buraquiño
ES,42.2771,-8.7092,Praia do Xugo dos Bois
ES,42.2778,-8.8293,Praia de Arneles
ES,42.2784,-8.8174,Praia da Laxe dos Picos
ES,42.2789,-8.7129,Praia do Cocho
ES,42.2795,-8.7053,Praia Nova do Latón
ES,42.2796,-8.7132,Praia dos Galeóns
ES,42.2797,-8.8177,Praia de San Cibrán
ES,42.2797,-8.6954,Praia do Forte
ES,42.2799,3.2767,Platja de Pius V
ES,42.2803,-8.8186,Praíña dos Croques
ES,42.2804,-8.7137,Praia da Canteira
ES,42.2806,3.28,
ES,42.2809,3.2769,Platja de sa Conca
ES,42.2812,-8.6983,Praia da Borna
ES,42.2813,-8.663,Praia da Area de Cabanas
ES,42.2814,-8.6883,Praia de Fontán
ES,42.2818,-8.6628,Praíña da Polbeira
ES,42.2821,3.2785,Platja des Sortell
ES,42.2825,-8.6854,Praia da Punta Fondón
ES,42.2826,3.2774,
ES,42.2828,3.2907,Platja de s'Arenella
ES,42.2833,-8.7169,Praia da Barra
ES,42.2833,3.2761,es Llaner Petit
ES,42.2834,-8.8219,Praia do Con do Xestadelo
ES,42.2836,-8.6841,Praia do Porto
ES,42.2836,3.2884,Platja d'en Perefet
ES,42.2836,3.2913,Platja Confitera
ES,42.2841,-8.8334,Praia de Pinténs
ES,42.2843,3.2951,Platja d'en Sanés
ES,42.2844,-8.6579,Praia de Rande
ES,42.2844,3.2755,es Llaner Gros
ES,42.2844,3.2876,Platja d'en Ros
ES,42.2845,-8.7309,
ES,42.2846,-8.8344,A Areíña dos Coveliños
ES,42.2847,-8.7337,Praia de Moaña
ES,42.2849,-8.7202,Praia do Pico
ES,42.2853,-8.8342,A Areíña dos Boliches
ES,42.2853,-8.7223,Praia do Arnado
ES,42.2855,-8.8222,Praia da Cova de Balea
ES,42.2856,3.2957,Platja des Caials
ES,42.2857,3.2856,Platja de ses Oliveres
ES,42.2863,-8.8362,Praia de San Xián
ES,42.2865,-8.7278,Praia da Xunqueira
ES,42.2865,-8.6799,Praia de Sobreira
ES,42.2871,-8.7181,Praia de Meira
ES,42.2872,-8.8375,Praia de Pipín
ES,42.2872,3.2762,Platja Port d'Alguer
ES,42.2873,-8.8221,A Praíña Vella
ES,42.2874,3.2762,
ES,42.2877,3.2817,Platja des Pianc
ES,42.2879,-8.8212,Praia de Areacova
ES,42.2882,-8.8383,Praia das Castiñeiras
ES,42.2885,3.2784,Platja Gran
ES,42.2886,3.2808,Platja des Poal
ES,42.2895,3.2916,Platja des Calders
ES,42.2904,-8.8199,Praia de Francón
ES,42.2904,-8.6773,Praia do Almacén
ES,42.2904,3.2944,
ES,42.2906,3.2933,Platja d'en Pep Ton
ES,42.2908,-8.6708,Praia do Mouro
ES,42.2909,-8.6754,Praia de San Pedro
ES,42.2911,-8.8392,Praia dos Cons da Viña
ES,42.2911,-8.6742,Praia da Fonte do Xelo
ES,42.2911,-8.6719,Praia da Queixeira
ES,42.2911,3.2949,Platja de l'Illa
ES,42.2917,-8.8438,Praia de Areabrava
ES,42.2926,-8.6175,A Praia Vella
ES,42.2928,3.2941,Cala de Massabous
ES,42.293,-8.8205,Praia de Sartaxéns
ES,42.2939,-8.8478,Praia do Cagallón
ES,42.2939,3.2869,Platja de Portlligat
ES,42.294,-8.6561,Praia do Forno da Cal
ES,42.2943,3.2895,Platja de Sant Antoni
ES,42.2946,-8.8203,Praia da Cativa
ES,42.2949,-8.8481,Praia do Loureiro
ES,42.2949,-8.6556,Praia do Norte da Atravesada
ES,42.2953,-8.8207,Praia de Menduíña
ES,42.2953,-8.615,Praia do Castañal
ES,42.2961,-8.6154,
ES,42.2962,-8.6543,A Ribeira do Norte
ES,42.2966,-8.8583,Praia das Colchas
ES,42.2966,-8.8227,A Praíña
ES,42.2973,3.2885,Platja d'en Ballesta
ES,42.2974,-8.6524,A Area de Santradán
ES,42.2977,-8.8477,Praia do Estripeiro
ES,42.2982,-8.8229,O Limpiño de Pepiña
ES,42.299,3.2893,Platja de s'Alqueria
ES,42.2992,-8.849,Praia do Foxo
ES,42.2995,-8.8496,Praia de Rabáns
ES,42.3012,-8.8509,Praíña do Atranco
ES,42.3017,-8.8511,Praia do Carballiño
ES,42.3021,3.2897,Platja d'en Talla Dofins
ES,42.3022,-8.8201,Praia de Lagoelas
ES,42.3024,-8.8213,Praia das Margaridas
ES,42.3024,3.2872,
ES,42.3028,-8.8516,Praia do Portal
ES,42.3036,3.2866,Platja des Jonquet
ES,42.305,-8.6198,Praia da Punta
ES,42.3059,-8.8539,Praia da Laxe do Río
ES,42.3062,-8.854,Praia de Couso
ES,42.3064,-8.8178,
ES,42.3064,-8.8175,Praia de Rebentóns
ES,42.3066,-8.8543,Praia do Sur do Almacén
ES,42.3067,-8.8174,A Praia Vella
ES,42.3069,-8.6583,Praia do Carballal
ES,42.3069,3.2893,Platja d'en Noues
ES,42.3071,-8.6293,Praíña da Mina
ES,42.3071,3.2946,Platja Guillola
ES,42.3074,-8.628,Praíña do Fonteadouro
ES,42.3074,3.2908,Platja de Sant Lluís
ES,42.3076,-8.6584,Praia do Estralo
ES,42.3085,-8.6593,O Areíño
ES,42.3099,-8.6238,O Vao do Cabo
ES,42.3102,3.3015,Cala Torta
ES,42.3104,-8.6216,Praia da Banda do Norte
ES,42.3114,-8.6621,O Areo do Medio
ES,42.3115,3.3027,Cala Seca
ES,42.3116,3.3035,Platja de Ribes Altes
ES,42.3119,-8.6191,Praia do Regato
ES,42.3123,-8.6617,O Areo do Redondal
ES,42.3129,3.3059,
ES,42.3133,-8.661,Praia de Pousada
ES,42.3137,-8.6607,Praia do Río do Porco
ES,42.3141,3.3075,Platja de ses Ielles
ES,42.3142,-8.8191,A Area de Bon
ES,42.3142,-8.6607,O Areo de Bouzamar
ES,42.3146,-8.8213,Praia da Cunchosa
ES,42.3147,-8.6195,Praia do Rolo
ES,42.3149,-8.6605,O Areo da Estrada
ES,42.3153,-8.6604,
ES,42.3171,3.3109,Platja Gran de Cala Jugadora
ES,42.3172,-8.6584,O Areo da Bichoa do Norte
ES,42.3176,3.315,Platja Fredosa
ES,42.3177,-8.6578,
ES,42.3177,3.3115,Platja dels Barrilers
ES,42.3177,3.3125,Zona naturista de Cala Jugadora
ES,42.3193,-8.6564,O Areo do Esteiro
ES,42.3196,-8.6511,A Ribeira do Forcado
ES,42.3222,-8.6486,Praia de Deilán
ES,42.3223,-8.6483,Praia de Deilán do Solano
ES,42.3223,-8.6476,Praia de Deilán do Río
ES,42.3226,3.3068,Platja dels Pescadors
ES,42.3233,-8.8247,A Area Pequena
ES,42.3234,3.3075,es Gentils
ES,42.324,-8.8255,Praia dos Barcos
ES,42.3242,-8.6145,
ES,42.3245,-8.8255,Praia de Lago
ES,42.3248,-8.646,A Ribeira da Comboa
ES,42.3249,-8.8256,Praia do Pozo
ES,42.3249,-8.646,A Ribeira da Comboa
ES,42.3253,-8.6423,Praíña do Voitirón
ES,42.3254,-8.8258,Praia das Gradellas
ES,42.3256,-8.6396,A Ribeira da Devesa
ES,42.3256,3.2858,Platja de Neganta
ES,42.3264,3.2882,Racó des Dofí
ES,42.3274,-8.7896,Praia da Banda do Río
ES,42.3277,3.2969,Cala Tudela
ES,42.3281,-8.8273,Os Moscallos
ES,42.3283,-8.7818,Praia de Pescadoira
ES,42.3285,-8.7939,
ES,42.329,-8.7958,
ES,42.3296,-8.7789,Praia de Petís
ES,42.3297,3.2508,
ES,42.3298,3.2498,Platja de Taballera
ES,42.3298,3.2511,
ES,42.3301,-8.7782,Praia das Margaridas
ES,42.3312,-8.7749,Praia de Loureiro
ES,42.3323,-8.7998,Praia de Beluso
ES,42.3333,-8.8265,A Praia Pequena de Ancoradouro
ES,42.3335,-8.8263,
ES,42.3338,-8.8269,Praia de Ancoradouro
ES,42.3341,-8.7703,Praia de Agrelo
ES,42.3344,3.2627,Platja de s'Arena
ES,42.3351,3.1962,Platja de l'Erola
ES,42.3351,3.241,Platja de Talabre
ES,42.3358,3.2005,Platja de la Ribera
ES,42.3359,-8.7994,Praia da Roiba
ES,42.3359,3.1945,Platja d'en Taita
ES,42.3364,-8.7658,Praia de Portomaior
ES,42.3367,3.1941,Platja dels Capellans
ES,42.3369,3.2621,Cala Prona
ES,42.3372,-8.8183,Praia de Cornide
ES,42.3376,-8.7994,Praíña de Don Servando
ES,42.3377,-8.8224,Praia da Mourisca
ES,42.3379,-8.8143,Praia de Tulla
ES,42.3381,-8.8068,Praia de Sartaxéns
ES,42.3384,-8.8018,Praia da Lapeira
ES,42.3386,-8.8079,A Area Pequena
ES,42.3388,-8.8026,
ES,42.339,3.2038,Platja de l'Escar
ES,42.3391,3.1902,Platja del Rec de Canet
ES,42.3395,-8.7573,Praia da Lorcheira
ES,42.3396,-8.7587,
ES,42.3397,-8.8248,Praia da Bucieira
ES,42.3406,-8.8262,Praia de Pedrón
ES,42.3407,3.1895,Platja d'en Pere Esteve
ES,42.341,3.2034,Platja de Port de Reig
ES,42.3415,-8.6144,Praia Muxeira
ES,42.3422,-8.7535,Praia de Lapamán
ES,42.3431,3.1862,Platja de la Vall
ES,42.3437,3.2017,Platja del Pas
ES,42.3437,3.2097,Cala Tamariua
ES,42.3442,-8.9352,A Area do Porto do Sol
ES,42.3445,-8.6123,Praia Matilde
ES,42.3448,3.2023,Platja de les Violetes
ES,42.3452,-8.5996,Praia da Xunqueira
ES,42.3455,3.2031,Platja de les Clisques
ES,42.3456,3.1851,Platja de l'Olla
ES,42.3457,-8.604,Praia da Xunqueira
ES,42.3461,-8.7516,Praia da Coviña
ES,42.3471,3.2231,Cala Fornells
ES,42.3473,3.2224,
ES,42.3476,3.2161,Cala Cativa
ES,42.3483,-8.7517,Praia do Santo
ES,42.3486,-8.9348,A Area das Moscas
ES,42.3487,-8.6215,Praia Areeiro
ES,42.3488,3.2253,Cala Torta (El Port de la Selva)
ES,42.3492,3.1862,Platja de Sota s'Arenella
ES,42.3492,3.2269,Cala Corquell
ES,42.35,-8.7533,A Area do Santo
ES,42.3503,3.1844,Platja d'en Belleu
ES,42.3509,-8.75,Praia da Ribeira
ES,42.3511,3.1823,Platja de Vaquers
ES,42.3521,3.1816,
ES,42.3528,3.1781,Platja d'en Robert
ES,42.358,-8.9414,Praia de Fedorentos
ES,42.3609,3.1628,Platja del Cau del Llop
ES,42.3623,3.1642,Platja del Molló
ES,42.3627,-8.9364,Praia do Castelo
ES,42.3632,3.1632,Platja de les Tonyines
ES,42.3641,3.1631,Platja de la Farella del Mig
ES,42.3649,-8.9356,Praia de Pereiró
ES,42.3649,3.1634,Platja de la Farella
ES,42.3656,3.1645,Platja de les Titarolites
ES,42.3658,-8.9352,
ES,42.3662,3.1651,Platja del Morer
ES,42.3665,-8.9349,
ES,42.3668,-8.9398,Praia de Caniveliños
ES,42.3668,3.1661,Platja d'en Poc
ES,42.3669,-8.9406,A Areíña
ES,42.3677,3.1667,de l'embarril
ES,42.3685,-8.7409,Praia de Loira
ES,42.3687,3.166,
ES,42.3691,3.1656,De les Carboneres
ES,42.3695,-8.9338,Praia do Canexol
ES,42.3707,-8.9383,Praia de Caniveliños do Norte
ES,42.3713,-8.9331,
ES,42.3715,3.1647,Platja de la Gola
ES,42.3717,-8.9403,
ES,42.3718,3.1602,Platja del Port
ES,42.3728,3.1583,
ES,42.3743,-8.9328,Praia da Area dos Cans
ES,42.3743,-8.7369,Praia do Moscoso
ES,42.3744,-8.7316,Praia da Goleta
ES,42.3755,-8.7321,Praia de Aguete
ES,42.3764,3.1572,Platja de l'Argilera
ES,42.3773,-8.9314,Praia das Dornas
ES,42.3778,3.1565,Platja d'en Jordi
ES,42.3779,-8.7285,Praia dos Namorados
ES,42.3785,-8.7281,Praia de Mingotes
ES,42.3788,3.1551,Platja de l'Alguer
ES,42.3792,-8.9439,Praia de Liñeiros
ES,42.38,3.1552,Platja sota del Parador
ES,42.3811,3.1558,Platja de Grifeu
ES,42.382,-8.7261,Praia do Loureiro
ES,42.3828,-8.9418,Praia das Fontiñas
ES,42.3837,3.1585,Platja Sota d'en Canals
ES,42.3842,3.1589,Platja del Cros
ES,42.3852,3.1605,Platja de Canyelles
ES,42.3855,-8.7207,Praia de Mogor
ES,42.3856,-8.9381,
ES,42.386,3.1625,Cala Bramant
ES,42.3881,3.1643,Platja Gran del Futaner
ES,42.3886,3.165,
ES,42.3889,3.1603,el Borró Gran
ES,42.3889,3.1661,
ES,42.3893,-8.8318,Praia de Canelas
ES,42.3896,3.158,Platja de Sota d'en Navata
ES,42.3899,-8.9255,Praia de Mellide
ES,42.3903,-8.7149,Praia de Portocelo
ES,42.3905,-8.7774,Praia dos Mortos
ES,42.3907,3.1627,el Borró d'Enfora
ES,42.3911,-8.8437,Praia de Paxariñas
ES,42.3912,-8.8256,Praia de Caneliñas
ES,42.393,3.1529,Platja de Garbet
ES,42.3936,-8.7802,Praia de Areas
ES,42.3942,-8.9258,Praia da Cova da Vella
ES,42.3944,-8.9266,Praia da Puciña
ES,42.3944,-8.7695,Area de Agra
ES,42.3945,-8.927,
ES,42.3963,3.1568,"Platja del Port d'en Joan, sector oest"
ES,42.3964,-8.8505,Praia de Montalbo
ES,42.3965,3.1575,"Platja del Port d'en Joan, sector est"
ES,42.3973,-8.8222,Praia de Baltar
ES,42.3973,-8.7873,Praia de Nanîn
ES,42.3973,-8.7593,Praia de Pampaido
ES,42.3976,-8.8494,Montalvo
ES,42.3977,-8.7933,Praia de Barreiros
ES,42.3984,-8.7947,
ES,42.3993,-8.7583,Santa Mariña
ES,42.3996,-8.8055,Praia dos Barcos
ES,42.4003,-8.8039,Praía da Panadeira
ES,42.4003,-8.7994,Praia Carabuxeira
ES,42.4004,-8.8007,
ES,42.4005,-8.8119,Praia de Silgar
ES,42.4007,-8.8017,Praia Lavapáns
ES,42.4007,-8.7587,Praia da Granxa
ES,42.4007,3.1644,Platja d'en Carbassó
ES,42.4018,-8.7579,Praia Pedra Alta
ES,42.4025,-8.7562,Praia de Xiorto
ES,42.403,-8.7536,Praia de Raxó
ES,42.4031,-8.8592,Praia de Bascuas
ES,42.4031,-8.7503,Praia de Sinás
ES,42.4045,3.1568,Platja de les Portes
ES,42.4055,-8.6845,A Praíña dos Praceres
ES,42.4058,3.1555,Platja dels Morts
ES,42.4059,-8.6847,Praia da Posta
ES,42.4068,-8.746,
ES,42.4068,-8.7459,
ES,42.407,-8.6832,Praia do Cuncheiro
ES,42.4071,3.1561,Platja d'en Goixa
ES,42.4076,3.1569,Cala Capellans
ES,42.4084,-8.7082,Praíña de Toralto de Fóra
ES,42.4085,-8.7076,A Area da Cova
ES,42.4088,-8.7448,
ES,42.4107,-8.866,Praia de Pragueira
ES,42.4109,-8.7058,A Area da Hedreira
ES,42.4115,3.1622,Platja Cala Rovellada
ES,42.4131,-8.7071,Praia das Margaridas
ES,42.4137,-8.7383,Praia do Laño
ES,42.4137,-8.7075,A Area da Illa
ES,42.4138,-8.7368,Praia de Ladróns
ES,42.4144,-8.708,A Area da Comboa
ES,42.4153,-8.7332,Praia do Caeiro
ES,42.417,-8.7307,Praia do Covelo
ES,42.4176,-8.7278,A Area da Barca
ES,42.42,3.1687,
ES,42.4208,-8.677,Praia do Polvorín
ES,42.4211,-8.7227,Praia de Ouriceira
ES,42.4216,3.1686,Platja del Claper
ES,42.4219,-8.7155,Praia de Chancelas Pequena
ES,42.422,3.1688,
ES,42.4221,-8.6822,Praia Cabeceira
ES,42.4224,3.1688,
ES,42.4226,-8.7185,Praia de Chancelas
ES,42.423,-8.8759,
ES,42.4271,-8.8751,Foxos
ES,42.4272,3.1613,Platja de Portbou
ES,42.4273,-8.7078,Praia da Canteira
ES,42.4278,-8.6852,
ES,42.4283,3.1605,Platja Petita
ES,42.4287,-8.686,
ES,42.4292,-8.8765,
ES,42.4294,3.1619,les Tres Platgetes
ES,42.4304,3.1641,Platja del Pi
ES,42.4314,-8.8732,Praia de Area Gorda
ES,42.433,3.1709,Platja de les Fresses
ES,42.4333,-8.7048,Praia de Rualeira
ES,42.4343,-8.8721,Praia Lapa
ES,42.4343,-8.7044,Praia do Padrón
ES,42.4349,-8.7025,
ES,42.4378,-8.6948,Praia canina A Seca
ES,42.4444,-8.6331,Praia Fluvial do Lérez
ES,42.4473,-8.8798,Praia da Lanzada
ES,42.452,-8.9277,A Fervide
ES,42.4529,-8.9244,Praia da Barrosa
ES,42.4543,-8.931,Praia de Canelas
ES,42.4544,-8.9237,Praia de Farruco
ES,42.4556,-8.9223,Buraco da Londra
ES,42.4563,-8.9208,
ES,42.4569,-8.8851,Praia do Sanatorio
ES,42.4578,-8.891,Praia da Pontella
ES,42.458,-8.937,Praia da Brañiña
ES,42.459,-8.9195,Praia do Portiño
ES,42.4597,-8.9179,Praia do Espiño
ES,42.4606,-8.8995,Praia de Raeiros
ES,42.4607,-8.9034,Praia dos Bacalláns
ES,42.4609,-8.9042,Praia do Pozo de Paxareiro
ES,42.461,-8.8224,Praia do Fonteiro
ES,42.4613,-8.9159,Praia de Seixeliño
ES,42.4618,-8.911,Praia de Area da Cruz
ES,42.4627,-8.9401,Porto de Xuncos
ES,42.4633,-8.9404,Robeiriña do Barro
ES,42.4635,-8.9411,Praia de Con da Corva
ES,42.4637,-8.8224,Praia do Couto
ES,42.4643,-8.9411,Praia de Con Negro
ES,42.4658,-8.9395,Praia da Poza
ES,42.4669,-8.9388,Praia das Pedras dos Caramuxos
ES,42.4676,-8.9384,Praia do Fuchiño
ES,42.468,-9.0047,Praia do Medio
ES,42.4683,-8.8217,Praia do Pereiro
ES,42.4692,-8.9367,Praia de Barreiro
ES,42.4704,-9.0023,Praia do Castelo
ES,42.4706,-9.0038,Praia da Galera ou do Almacén
ES,42.4708,-8.8586,
ES,42.4717,-9.0163,A Praia Pequena da Cova
ES,42.4721,-8.9356,Praia de Castiñeira
ES,42.4722,-9.0172,A Praia Grande da Cova
ES,42.4734,-9.0059,
ES,42.4735,-9.0062,Praia de Isemuíño
ES,42.4735,-8.827,Praia da Fontiña
ES,42.4746,-8.938,Praia de Pedregal
ES,42.4753,-8.9083,Praia da Lagoa
ES,42.4757,-8.9147,Praia do Con do Pardal
ES,42.4763,-9.0183,Praia dos Espiños
ES,42.4765,-8.9167,Praia de Piñeirón
ES,42.4766,-8.9376,Praia de Pateiros
ES,42.4767,-8.9082,Praia da Mexiloeira
ES,42.4774,-8.9207,Praia de Area Grande
ES,42.4778,-8.927,Praia de Barreiriño
ES,42.4782,-8.9369,Praia do Castriño
ES,42.4782,-8.932,Praia do Carreiro
ES,42.4782,-8.925,Praia da Barcela
ES,42.4784,-9.0083,Praia da Perna do Prado
ES,42.4785,-8.8264,Praia das Saíñas
ES,42.4793,-8.9004,As Roibas
ES,42.4796,-8.8981,O Portiño
ES,42.4799,-8.8965,Praia de Reboredo
ES,42.4804,-9.0104,Praia da Area dos Bois
ES,42.481,-8.8301,Praia da Praeira
ES,42.4813,-8.8944,Area das Pipas
ES,42.4819,-9.0177,Prada das Pírulas
ES,42.482,-9.0121,Praia da Zafra
ES,42.4826,-8.8934,
ES,42.4831,-8.86,Praia da Graña
ES,42.4831,-8.8511,Praia dos Fornos
ES,42.4833,-9.0159,Praia de Lagos
ES,42.4833,-8.8898,
ES,42.4834,-8.8879,Praia de Moreiras
ES,42.4834,-8.8306,Praia do Con de Xido
ES,42.4843,-9.0151,Praia do Norte
ES,42.485,-8.8598,Praia da Vía
ES,42.4854,-8.8895,
ES,42.4856,-8.8527,
ES,42.4874,-8.8574,Praia da Toxa
ES,42.4875,-8.8531,Praia de Covadelo
ES,42.4879,-8.883,Praia de Abaixo do Monte
ES,42.4885,-8.8833,Praia da Lavagueira
ES,42.4894,-8.9981,Praia de Noro
ES,42.4902,-8.8519,
ES,42.4907,-8.8843,Praia de Chan
ES,42.4908,-8.8435,Praia Fonte do Louxo
ES,42.4909,-8.8275,Praia de Correlo
ES,42.4915,-8.858,Praia de Confín
ES,42.492,-8.886,Praia do Porto de Meloxo
ES,42.4922,-8.8901,Praia das Lousiñas
ES,42.4928,-8.8488,
ES,42.4939,-8.8909,
ES,42.4945,-8.8116,Praia das Cuncheiras
ES,42.4948,-8.8596,Praia de Peralto
ES,42.4959,-8.8734,
ES,42.4967,-9.0054,Praia de Baixo
ES,42.497,-9.0032,Praia das Fieiras
ES,42.4972,-8.8433,Praia de San Sebastián
ES,42.4975,-9.004,Praia de Vionta
ES,42.4976,-9.0055,Praia do Medio
ES,42.4976,-8.8841,Praia do Porto dos Padroneses
ES,42.4976,-8.8792,Praia de Con Roibo
ES,42.4977,-9.0058,
ES,42.4979,-8.8447,Praia da Mourisca
ES,42.4981,-9.0056,Praia dos Contrabandistas
ES,42.4984,-8.8721,Praia da Mina
ES,42.4987,-9.0061,Praia de Riba
ES,42.499,-9.0043,Praia do Porto
ES,42.499,-8.8749,Praia de Rons
ES,42.4996,-9.0049,Praia do Galo de Vionta
ES,42.5,-8.845,Praia das Ánimas
ES,42.5068,-8.8215,Praia da Torre
ES,42.5071,-8.821,Praia dos Nacentes da Torre
ES,42.5096,-8.8179,Praia da Alameda
ES,42.5157,-9.0084,
ES,42.519,-9.0408,Praia de Couso
ES,42.5196,-9.0393,Praia de Couso
ES,42.5197,-9.0257,Praia da Covasa
ES,42.5203,-9.0278,Praia da Covasa
ES,42.5206,-9.0307,Praia de Celeiráns
ES,42.5215,-9.0343,Praia da Penisqueira
ES,42.5215,-9.0189,
ES,42.5228,-9.0148,Praia do Robalo
ES,42.523,-9.0417,Praia da Area Basta
ES,42.5259,-8.8645,Praia da Arnela
ES,42.5261,-8.8737,Praia das Agullas
ES,42.5261,-8.8729,Praia da Lontreira
ES,42.5262,-8.8699,Praia Dente de Can
ES,42.5262,-8.8641,Praia de Xestelas
ES,42.5263,-8.8656,
ES,42.5264,-8.8263,Praia das Suasrozas
ES,42.5265,-8.8728,Praia do Areeiro
ES,42.5266,-9.0055,Praia do Castro
ES,42.5269,-9.0095,Praia da Ribeira
ES,42.5271,-8.8661,A Praíña
ES,42.5272,-8.8727,Praia da Cova do Fiel
ES,42.5272,-8.868,Praia da Lameira
ES,42.5274,-8.8667,Praia do Porto Grande
ES,42.5278,-8.8729,Praia do Porto Pequeno
ES,42.5287,-8.874,
